"SIUQ3G_L"	"STHFJP_L"	"S8APX1_L"	"SACBBR_L"	"SIRUBH_L"	"S5MEZA_L"	"SCNXZK_L"	"SC1YIM_L"	"SBWPUY_L"	"SY34ZS_L"	"SUXEKB_L"	"SG3CB2_L"	"SLWUQ2_L"	"SKYQAL_L"	"SQVR9H_L"
"f31a17353aee56aea7c8e93e441e9895"	0	0	1484	0	0	0	0	730	0	0	0	0	172	0	0
"f3853ba98474ff1ca1b86940a7a1e510"	0	0	0	0	0	0	0	0	0	0	0	0	0	879	0
"f40bfe5048fbbf6e072e7a0f9af3f8f0"	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0
"f43c58a8f5971fbe512c6591e0f189b7"	0	0	0	0	0	0	0	0	3	0	0	0	1257	0	0
"f4a93e5b7b3c3f6b275eda2a872f8967"	0	0	0	0	120	0	0	0	0	50	0	0	2	0	0
"f4ddaea377441833bb63f823e75ed9e7"	0	94	0	0	0	0	0	0	0	146	0	0	0	0	0
"f50d7e4dd394de64d040ccab6c546163"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2746
"f52eb00304a0bf79d94ae967133fcc8b"	0	0	0	0	15108	0	0	0	0	0	0	0	0	0	0
"f560a0d1ea7a8b08cf0bb32800c86f04"	0	0	297	799	132	0	446	0	0	758	2256	227	0	0	0
"f5da79fedbaadd2ee55ec097c6e4f7b4"	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0
"f64c95ac1c91ed4d778e5a920c7231bf"	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0
"f6ece5977528f4b35b6b3d956f35c228"	0	0	0	942	0	0	0	0	0	0	0	0	0	0	0
"f7a92eb257a7acd4bdb61e3a6d16b505"	0	60	0	0	1277	0	0	0	0	0	0	0	0	0	0
"f86b07d15e866c1b4bb385ca5de16777"	0	0	26265	0	0	0	0	0	0	0	0	0	0	0	0
"f8f71e89e534175fe25517cf0c0bae2f"	0	0	17	0	0	0	0	0	0	0	0	0	14	0	0
"f919c6d9a50ce5ee1c446c51f8783196"	0	1866	0	1216	0	0	6625	0	0	0	0	0	0	0	0
"f9514cd02c1f00aaa54fc00b63da4466"	0	0	0	538	0	0	0	0	0	0	0	147	0	0	0
"f9b86f714171c22ec38b14d96ea4f63b"	0	0	0	0	0	606	0	0	0	0	0	0	0	0	0
"f9ce88610c440141b0aa641ba914e648"	17682	7469	42785	38287	18779	12869	40342	59250	151	15303	49	103046	21527	0	76758
"f9eb6514459202224cda23d66cc7cb40"	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0
"fa2b8078cfab2b6b040727cf836ecc29"	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0
"fa4a03420f56b389c6ac099c1a45d223"	0	0	0	0	0	0	0	0	0	0	0	0	0	440	0
"fb0ad4813d8b354588da93138ffef0f3"	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0
"fb5314c78416d95c500cf885399f1b17"	0	0	0	0	0	0	0	0	750	0	0	0	0	0	0
"fb7667a1dc4401930eac821470829270"	5472	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fb817d0c6790aaf5a2f18677072e37a1"	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0
"fb87117f21d19df61263c383215c0330"	0	0	37393	0	0	0	0	0	0	0	0	0	0	0	0
"fb9f1069c2c89a471768e1c9b0965b95"	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0
"fc017c2a109553692cb21f025df46425"	5599	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fc06d0626a947f5892e52540ace58301"	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
"fc13ae68b1740abed649119bff6ba70f"	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
"fc4a0f85bedf052c84d928f4781593fe"	0	0	481	0	0	0	0	0	0	0	0	0	0	0	0
"fc7b2747676657bdae6d79d6926db1f3"	0	0	0	93	178	0	0	0	0	0	0	0	0	949	0
"fc8097bb6d92281763eb4226a191fe82"	0	0	0	0	0	0	0	0	0	90	0	0	7	0	0
"fc9ab0422e9202ac6df5c27692f6b293"	0	0	0	0	0	0	0	0	0	0	0	0	0	1455	0
"fcc09e095a07136196ac67ca87a1f52b"	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fcd1d9c5ca932e01ac9956e677676848"	0	0	0	0	0	0	0	0	0	747	0	0	0	0	0
"fce6edab8d8c54d1ba036ec9c52cdde8"	0	0	0	0	0	0	0	0	0	41	0	0	0	1477	0
"fd2d5f7649ba0e0fcc7a01b2650ead5c"	0	0	11314	0	3284	0	0	0	0	0	0	0	8574	0	0
"fd657120d597050ca60395b7eff4b966"	0	0	0	4185	0	0	0	0	46371	0	0	11201	13633	0	0
"fe10f51926bd3000047ff790075d7e0c"	0	0	0	0	0	0	0	0	0	1565	0	0	0	0	0
"fed9637a4b2ec2a63124374aead61538"	0	0	0	0	0	0	0	0	0	0	0	0	0	1617	0
"fef962ead7a08e219ecf62e1146b7d8a"	0	0	0	0	0	0	0	0	0	51490	0	0	0	0	0
"ff035500704d6dc1af60c201a2ccf961"	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
"ff216c9422d7a5f5d3489a4fa887cbe1"	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0
"ff41a9cc7b6b603a2fe2d0a22a26ede6"	0	0	0	0	0	0	11499	0	0	0	0	0	0	6882	0
"ff6f26b308dff6ff29846e871b9024c1"	0	597	0	0	0	138	1174	0	0	536	0	0	0	234	0
"fffab3268fc3fc25a3dab7cc63f215d9"	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0
"fffd89447a4db588b32d373ffc89d277"	0	0	0	398	0	0	0	0	0	0	0	216	0	0	0
